geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
fl,deaths_cumulative_num,2021-03-16,2021-03-18,2,32474.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-16,2021-03-18,2,15952.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-16,2021-03-18,2,451.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-16,2021-03-18,2,5643.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-16,2021-03-18,2,1930.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-16,2021-03-18,2,20978.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-16,2021-03-18,2,12877.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-16,2021-03-18,2,4902.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-16,2021-03-18,2,5029.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-16,2021-03-18,2,9925.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-16,2021-03-18,2,16689.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-16,2021-03-18,2,8018.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-16,2021-03-18,2,725.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-16,2021-03-18,2,16810.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-16,2021-03-18,2,6749.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-16,2021-03-18,2,8358.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-16,2021-03-18,2,6931.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-16,2021-03-18,2,1397.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-16,2021-03-18,2,11728.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-16,2021-03-18,2,1460.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-16,2021-03-18,2,2128.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-16,2021-03-18,2,1202.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-16,2021-03-18,2,23966.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-16,2021-03-18,2,3861.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-16,2021-03-18,2,5028.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-16,2021-04-10,25,48819.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-16,2021-03-18,2,18523.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-16,2021-03-18,2,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-16,2021-03-18,2,2346.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-16,2021-03-18,2,24654.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-16,2021-03-18,2,2536.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-16,2021-03-18,2,8881.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-16,2021-03-18,2,1912.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-16,2021-03-18,2,11672.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-16,2021-03-18,2,45678.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-16,2021-03-18,2,2034.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-16,2021-03-18,2,10121.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-16,2021-03-18,2,215.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-16,2021-03-18,2,5154.0,,,state,usa-facts
wi,deaths_cumulative_num,2021-03-16,2021-03-18,2,6556.0,,,state,usa-facts
wv,deaths_cumulative_num,2021-03-16,2021-03-18,2,2549.0,,,state,usa-facts
wy,deaths_cumulative_num,2021-03-16,2021-03-18,2,694.0,,,state,usa-facts
ak,deaths_cumulative_num,2021-03-17,2021-03-19,2,292.0,,,state,usa-facts
al,deaths_cumulative_num,2021-03-17,2021-03-19,2,10368.0,,,state,usa-facts
ar,deaths_cumulative_num,2021-03-17,2021-03-19,2,5566.0,,,state,usa-facts
az,deaths_cumulative_num,2021-03-17,2021-03-19,2,16586.0,,,state,usa-facts
ca,deaths_cumulative_num,2021-03-17,2021-03-30,13,55795.0,,,state,usa-facts
co,deaths_cumulative_num,2021-03-17,2021-03-19,2,6063.0,,,state,usa-facts
ct,deaths_cumulative_num,2021-03-17,2021-03-19,2,7807.0,,,state,usa-facts
dc,deaths_cumulative_num,2021-03-17,2021-03-19,2,1044.0,,,state,usa-facts
de,deaths_cumulative_num,2021-03-17,2021-03-19,2,1516.0,,,state,usa-facts
fl,deaths_cumulative_num,2021-03-17,2021-03-19,2,32531.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-17,2021-03-19,2,16022.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-17,2021-03-19,2,451.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-17,2021-03-19,2,5643.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-17,2021-03-19,2,1936.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-17,2021-03-19,2,20993.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-17,2021-03-19,2,12894.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-17,2021-03-19,2,4903.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-17,2021-03-19,2,5056.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-17,2021-03-19,2,9955.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-17,2021-03-19,2,16732.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-17,2021-03-19,2,8035.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-17,2021-03-19,2,725.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-17,2021-03-19,2,16815.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-17,2021-03-19,2,6757.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-17,2021-03-19,2,8366.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-17,2021-03-19,2,6938.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-17,2021-03-19,2,1397.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-17,2021-03-19,2,11763.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-17,2021-03-19,2,1461.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-17,2021-03-19,2,2129.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-17,2021-03-19,2,1202.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-17,2021-03-19,2,24045.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-17,2021-03-19,2,3873.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-17,2021-03-19,2,5028.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-17,2021-03-19,2,48883.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-17,2021-03-19,2,18523.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-17,2021-03-19,2,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-17,2021-03-19,2,2349.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-17,2021-03-19,2,24691.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-17,2021-03-19,2,2562.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-17,2021-03-19,2,8933.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-17,2021-03-19,2,1915.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-17,2021-03-19,2,11678.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-17,2021-03-19,2,45857.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-17,2021-03-19,2,2039.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-17,2021-03-19,2,10173.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-17,2021-03-19,2,217.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-17,2021-03-19,2,5160.0,,,state,usa-facts
wi,deaths_cumulative_num,2021-03-17,2021-03-19,2,6573.0,,,state,usa-facts
wv,deaths_cumulative_num,2021-03-17,2021-03-19,2,2570.0,,,state,usa-facts
wy,deaths_cumulative_num,2021-03-17,2021-03-19,2,694.0,,,state,usa-facts
ak,deaths_cumulative_num,2021-03-18,2021-03-20,2,295.0,,,state,usa-facts
al,deaths_cumulative_num,2021-03-18,2021-03-20,2,10397.0,,,state,usa-facts
ar,deaths_cumulative_num,2021-03-18,2021-03-20,2,5573.0,,,state,usa-facts
az,deaths_cumulative_num,2021-03-18,2021-03-20,2,16646.0,,,state,usa-facts
ca,deaths_cumulative_num,2021-03-18,2021-03-30,12,56027.0,,,state,usa-facts
co,deaths_cumulative_num,2021-03-18,2021-03-20,2,6072.0,,,state,usa-facts
ct,deaths_cumulative_num,2021-03-18,2021-03-20,2,7822.0,,,state,usa-facts
dc,deaths_cumulative_num,2021-03-18,2021-03-20,2,1046.0,,,state,usa-facts
de,deaths_cumulative_num,2021-03-18,2021-03-20,2,1517.0,,,state,usa-facts
fl,deaths_cumulative_num,2021-03-18,2021-03-20,2,32614.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-18,2021-03-20,2,16077.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-18,2021-03-20,2,451.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-18,2021-03-20,2,5669.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-18,2021-03-20,2,1939.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-18,2021-03-20,2,21026.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-18,2021-03-20,2,12908.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-18,2021-03-20,2,4903.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-18,2021-03-20,2,5504.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-18,2021-03-20,2,9974.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-18,2021-03-20,2,16759.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-18,2021-03-20,2,8061.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-18,2021-03-20,2,727.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-18,2021-03-20,2,16847.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-18,2021-03-20,2,6763.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-18,2021-03-20,2,8372.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-18,2021-03-20,2,6940.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-18,2021-03-20,2,1406.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-18,2021-03-20,2,11789.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-18,2021-03-20,2,1461.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-18,2021-03-20,2,2130.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-18,2021-03-20,2,1207.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-18,2021-03-20,2,24076.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-18,2021-03-20,2,3878.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-18,2021-03-20,2,5050.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-18,2021-03-20,2,48971.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-18,2021-03-20,2,18523.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-18,2021-03-20,2,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-18,2021-03-20,2,2353.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-18,2021-03-20,2,24719.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-18,2021-03-20,2,2562.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-18,2021-03-20,2,8940.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-18,2021-03-20,2,1919.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-18,2021-03-20,2,11698.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-18,2021-03-20,2,46055.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-18,2021-03-20,2,2044.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-18,2021-03-20,2,10202.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-18,2021-03-20,2,217.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-18,2021-03-20,2,5173.0,,,state,usa-facts
wi,deaths_cumulative_num,2021-03-18,2021-03-20,2,6578.0,,,state,usa-facts
wv,deaths_cumulative_num,2021-03-18,2021-03-20,2,2577.0,,,state,usa-facts
wy,deaths_cumulative_num,2021-03-18,2021-03-20,2,694.0,,,state,usa-facts
ak,deaths_cumulative_num,2021-03-19,2021-03-21,2,295.0,,,state,usa-facts
al,deaths_cumulative_num,2021-03-19,2021-03-21,2,10429.0,,,state,usa-facts
ar,deaths_cumulative_num,2021-03-19,2021-03-21,2,5587.0,,,state,usa-facts
az,deaths_cumulative_num,2021-03-19,2021-03-21,2,16692.0,,,state,usa-facts
ca,deaths_cumulative_num,2021-03-19,2021-03-30,11,56072.0,,,state,usa-facts
co,deaths_cumulative_num,2021-03-19,2021-03-21,2,6076.0,,,state,usa-facts
ct,deaths_cumulative_num,2021-03-19,2021-03-21,2,7833.0,,,state,usa-facts
dc,deaths_cumulative_num,2021-03-19,2021-03-21,2,1047.0,,,state,usa-facts
de,deaths_cumulative_num,2021-03-19,2021-03-21,2,1522.0,,,state,usa-facts
fl,deaths_cumulative_num,2021-03-19,2021-03-21,2,32668.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-19,2021-03-21,2,16115.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-19,2021-03-21,2,451.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-19,2021-03-21,2,5674.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-19,2021-03-21,2,1939.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-19,2021-03-21,2,21039.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-19,2021-03-21,2,12923.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-19,2021-03-21,2,4913.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-19,2021-03-21,2,5695.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-19,2021-03-21,2,9988.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-19,2021-03-21,2,16813.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-19,2021-03-21,2,8099.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-19,2021-03-21,2,728.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-19,2021-03-21,2,16862.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-19,2021-03-21,2,6772.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-19,2021-03-21,2,8378.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-19,2021-03-21,2,6947.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-19,2021-03-21,2,1409.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-19,2021-03-21,2,11810.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-19,2021-03-21,2,1462.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-19,2021-03-21,2,2134.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-19,2021-03-21,2,1213.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-19,2021-03-21,2,24103.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-19,2021-03-21,2,3883.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-19,2021-03-21,2,5054.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-19,2021-03-21,2,49047.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-19,2021-03-21,2,18786.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-19,2021-03-21,2,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-19,2021-03-21,2,2357.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-19,2021-03-21,2,24753.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-19,2021-03-21,2,2562.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-19,2021-03-21,2,8967.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-19,2021-03-21,2,1919.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-19,2021-03-21,2,11719.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-19,2021-03-21,2,46214.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-19,2021-03-21,2,2060.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-19,2021-03-21,2,10210.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-19,2021-03-21,2,217.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-19,2021-03-21,2,5178.0,,,state,usa-facts
wi,deaths_cumulative_num,2021-03-19,2021-03-21,2,6590.0,,,state,usa-facts
wv,deaths_cumulative_num,2021-03-19,2021-03-21,2,2605.0,,,state,usa-facts
wy,deaths_cumulative_num,2021-03-19,2021-03-21,2,694.0,,,state,usa-facts
ak,deaths_cumulative_num,2021-03-20,2021-03-22,2,295.0,,,state,usa-facts
al,deaths_cumulative_num,2021-03-20,2021-03-22,2,10441.0,,,state,usa-facts
ar,deaths_cumulative_num,2021-03-20,2021-03-22,2,5593.0,,,state,usa-facts
az,deaths_cumulative_num,2021-03-20,2021-03-22,2,16692.0,,,state,usa-facts
ca,deaths_cumulative_num,2021-03-20,2021-03-30,10,56118.0,,,state,usa-facts
co,deaths_cumulative_num,2021-03-20,2021-03-22,2,6076.0,,,state,usa-facts
ct,deaths_cumulative_num,2021-03-20,2021-03-22,2,7833.0,,,state,usa-facts
dc,deaths_cumulative_num,2021-03-20,2021-03-22,2,1049.0,,,state,usa-facts
de,deaths_cumulative_num,2021-03-20,2021-03-22,2,1522.0,,,state,usa-facts
fl,deaths_cumulative_num,2021-03-20,2021-03-22,2,32731.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-20,2021-03-22,2,16164.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-20,2021-03-22,2,453.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-20,2021-03-22,2,5674.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-20,2021-03-22,2,1941.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-20,2021-03-22,2,21062.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-20,2021-03-22,2,12929.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-20,2021-03-22,2,4913.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-20,2021-03-22,2,5720.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-20,2021-03-22,2,9988.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-20,2021-03-22,2,16832.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-20,2021-03-22,2,8117.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-20,2021-03-22,2,728.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-20,2021-03-22,2,16909.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-20,2021-03-22,2,6778.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-20,2021-03-22,2,8380.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-20,2021-03-22,2,6957.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-20,2021-03-22,2,1415.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-20,2021-03-22,2,11826.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-20,2021-03-22,2,1462.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-20,2021-03-22,2,2136.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-20,2021-03-22,2,1217.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-20,2021-03-22,2,24134.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-20,2021-03-22,2,3889.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-20,2021-03-22,2,5062.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-20,2021-04-10,21,49048.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-20,2021-03-22,2,18786.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-20,2021-03-22,2,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-20,2021-03-22,2,2357.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-20,2021-03-22,2,24782.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-20,2021-03-22,2,2562.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-20,2021-03-22,2,8979.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-20,2021-03-22,2,1919.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-20,2021-03-22,2,11719.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-20,2021-03-22,2,46333.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-20,2021-03-22,2,2060.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-20,2021-03-22,2,10210.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-20,2021-03-22,2,219.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-20,2021-03-22,2,5178.0,,,state,usa-facts
wi,deaths_cumulative_num,2021-03-20,2021-03-22,2,6606.0,,,state,usa-facts
wv,deaths_cumulative_num,2021-03-20,2021-03-22,2,2605.0,,,state,usa-facts
wy,deaths_cumulative_num,2021-03-20,2021-03-22,2,694.0,,,state,usa-facts
ak,deaths_cumulative_num,2021-03-21,2021-03-22,1,295.0,,,state,usa-facts
al,deaths_cumulative_num,2021-03-21,2021-03-22,1,10441.0,,,state,usa-facts
ar,deaths_cumulative_num,2021-03-21,2021-03-22,1,5601.0,,,state,usa-facts
az,deaths_cumulative_num,2021-03-21,2021-03-22,1,16746.0,,,state,usa-facts
ca,deaths_cumulative_num,2021-03-21,2021-03-30,9,56545.0,,,state,usa-facts
co,deaths_cumulative_num,2021-03-21,2021-03-22,1,6086.0,,,state,usa-facts
ct,deaths_cumulative_num,2021-03-21,2021-03-22,1,7833.0,,,state,usa-facts
dc,deaths_cumulative_num,2021-03-21,2021-03-22,1,1050.0,,,state,usa-facts
de,deaths_cumulative_num,2021-03-21,2021-03-22,1,1522.0,,,state,usa-facts
fl,deaths_cumulative_num,2021-03-21,2021-03-22,1,32758.0,,,state,usa-facts
ga,deaths_cumulative_num,2021-03-21,2021-03-22,1,16164.0,,,state,usa-facts
hi,deaths_cumulative_num,2021-03-21,2021-03-22,1,454.0,,,state,usa-facts
ia,deaths_cumulative_num,2021-03-21,2021-03-22,1,5676.0,,,state,usa-facts
id,deaths_cumulative_num,2021-03-21,2021-03-22,1,1943.0,,,state,usa-facts
il,deaths_cumulative_num,2021-03-21,2021-03-22,1,21084.0,,,state,usa-facts
in,deaths_cumulative_num,2021-03-21,2021-03-22,1,12949.0,,,state,usa-facts
ks,deaths_cumulative_num,2021-03-21,2021-03-22,1,4913.0,,,state,usa-facts
ky,deaths_cumulative_num,2021-03-21,2021-03-22,1,5738.0,,,state,usa-facts
la,deaths_cumulative_num,2021-03-21,2021-03-22,1,9988.0,,,state,usa-facts
ma,deaths_cumulative_num,2021-03-21,2021-03-22,1,16867.0,,,state,usa-facts
md,deaths_cumulative_num,2021-03-21,2021-03-22,1,8122.0,,,state,usa-facts
me,deaths_cumulative_num,2021-03-21,2021-03-22,1,729.0,,,state,usa-facts
mi,deaths_cumulative_num,2021-03-21,2021-03-22,1,16909.0,,,state,usa-facts
mn,deaths_cumulative_num,2021-03-21,2021-03-22,1,6783.0,,,state,usa-facts
mo,deaths_cumulative_num,2021-03-21,2021-03-22,1,8384.0,,,state,usa-facts
ms,deaths_cumulative_num,2021-03-21,2021-03-22,1,6958.0,,,state,usa-facts
mt,deaths_cumulative_num,2021-03-21,2021-03-22,1,1415.0,,,state,usa-facts
nc,deaths_cumulative_num,2021-03-21,2021-03-22,1,11827.0,,,state,usa-facts
nd,deaths_cumulative_num,2021-03-21,2021-03-22,1,1462.0,,,state,usa-facts
ne,deaths_cumulative_num,2021-03-21,2021-03-22,1,2136.0,,,state,usa-facts
nh,deaths_cumulative_num,2021-03-21,2021-03-22,1,1217.0,,,state,usa-facts
nj,deaths_cumulative_num,2021-03-21,2021-03-22,1,24174.0,,,state,usa-facts
nm,deaths_cumulative_num,2021-03-21,2021-03-22,1,3889.0,,,state,usa-facts
nv,deaths_cumulative_num,2021-03-21,2021-03-22,1,5062.0,,,state,usa-facts
ny,deaths_cumulative_num,2021-03-21,2021-04-10,20,49186.0,,,state,usa-facts
oh,deaths_cumulative_num,2021-03-21,2021-03-22,1,18787.0,,,state,usa-facts
ok,deaths_cumulative_num,2021-03-21,2021-03-22,1,4788.0,,,state,usa-facts
or,deaths_cumulative_num,2021-03-21,2021-03-22,1,2357.0,,,state,usa-facts
pa,deaths_cumulative_num,2021-03-21,2021-03-22,1,24796.0,,,state,usa-facts
ri,deaths_cumulative_num,2021-03-21,2021-03-22,1,2562.0,,,state,usa-facts
sc,deaths_cumulative_num,2021-03-21,2021-03-22,1,9009.0,,,state,usa-facts
sd,deaths_cumulative_num,2021-03-21,2021-03-22,1,1919.0,,,state,usa-facts
tn,deaths_cumulative_num,2021-03-21,2021-03-22,1,11719.0,,,state,usa-facts
tx,deaths_cumulative_num,2021-03-21,2021-03-22,1,46392.0,,,state,usa-facts
ut,deaths_cumulative_num,2021-03-21,2021-03-22,1,2062.0,,,state,usa-facts
va,deaths_cumulative_num,2021-03-21,2021-03-22,1,10221.0,,,state,usa-facts
vt,deaths_cumulative_num,2021-03-21,2021-03-22,1,219.0,,,state,usa-facts
wa,deaths_cumulative_num,2021-03-21,2021-03-22,1,5178.0,,,state,usa-facts
